Date,Close
2014-10-20,46.09
2014-10-21,47.07
2014-10-22,46.22
2014-10-23,47.06
2014-10-24,47.05
2014-10-27,44.33
2014-10-28,48.55
2014-10-29,47.62
2014-10-30,47.73
2014-10-31,48.34
2014-11-03,48.52
2014-11-04,47.79
2014-11-05,46.19
2014-11-06,48.24
2014-11-07,48.04
2014-11-10,48.39
2014-11-11,50.22
2014-11-12,49.82
2014-11-13,50.34
2014-11-14,51.74
2014-11-17,50.8
2014-11-18,51.54
2014-11-19,49.55
2014-11-20,49.74
2014-11-21,48.56
2014-11-24,49.34
2014-11-25,49.62
2014-11-26,49.69
2014-11-28,48.9
2014-12-01,46.33
2014-12-02,46.29
2014-12-03,45.86
2014-12-04,45.66
2014-12-05,44.74
2014-12-08,42.87
2014-12-09,43.38
2014-12-10,41.97
2014-12-11,41.78
2014-12-12,41.4
2014-12-15,40.81
2014-12-16,39.56
2014-12-17,41.16
2014-12-18,43.65
2014-12-19,43.86
2014-12-22,44.52
2014-12-23,44.19
2014-12-24,44.45
2014-12-26,45.56
2014-12-29,45.14
2014-12-30,44.45
2014-12-31,44.48
2015-01-02,43.86
2015-01-05,42.02
2015-01-06,42.26
2015-01-07,42.19
2015-01-08,42.12
2015-01-09,41.33
2015-01-12,40.44
2015-01-13,40.85
2015-01-14,38.54
2015-01-15,38.37
2015-01-16,38.61
2015-01-20,38.39
2015-01-21,39.31
2015-01-22,40.32
2015-01-23,40.26
2015-01-26,41.31
2015-01-27,41.2
2015-01-28,39.87
2015-01-29,41.04
2015-01-30,40.72
2015-02-02,42.19
2015-02-03,43.67
2015-02-04,43.71
2015-02-05,44.2
2015-02-06,43.47
2015-02-09,43.5
2015-02-10,43.26
2015-02-11,42.56
2015-02-12,40.58
2015-02-13,40.75
2015-02-17,40.87
2015-02-18,40.89
2015-02-19,42.34
2015-02-20,43.42
2015-02-23,41.47
2015-02-24,40.82
2015-02-25,40.75
2015-02-26,41.44
2015-02-27,40.67
2015-03-02,39.47
2015-03-03,39.91
2015-03-04,40.49
2015-03-05,40.13
2015-03-06,38.78
2015-03-09,38.18
2015-03-10,38.06
2015-03-11,38.75
2015-03-12,38.21
2015-03-13,37.74
2015-03-16,39.14
2015-03-17,38.95
2015-03-18,40.14
2015-03-19,39.13
2015-03-20,39.62
2015-03-23,39.93
2015-03-24,40.34
2015-03-25,38.86
2015-03-26,38.08
2015-03-27,37
2015-03-30,38.11
2015-03-31,37.75
2015-04-01,37.52
2015-04-02,38.2
2015-04-06,40.62
2015-04-07,40.65
2015-04-08,41.53
2015-04-09,42.02
2015-04-10,42.18
2015-04-13,41.96
2015-04-14,41.49
2015-04-15,41.57
2015-04-16,41.34
2015-04-17,41.36
2015-04-20,41.05
2015-04-21,41.88
2015-04-22,43.89
2015-04-23,43.72
2015-04-24,43.69
2015-04-27,46.31
2015-04-28,46.1
2015-04-29,46.49
2015-04-30,45.21
2015-05-01,45.21
2015-05-04,46.1
2015-05-05,46.59
2015-05-06,46.09
2015-05-07,47.36
2015-05-08,47.32
2015-05-11,47.9
2015-05-12,48.95
2015-05-13,48.64
2015-05-14,48.82
2015-05-15,49.77
2015-05-18,49.75
2015-05-19,49.43
2015-05-20,48.87
2015-05-21,49.12
2015-05-22,49.55
2015-05-26,49.49
2015-05-27,49.49
2015-05-28,50.29
2015-05-29,50.16
2015-06-01,49.89
2015-06-02,49.67
2015-06-03,49.8
2015-06-04,49.18
2015-06-05,49.83
2015-06-08,51.26
2015-06-09,51.2
2015-06-10,50.14
2015-06-11,50.28
2015-06-12,50.14
2015-06-15,50.08
2015-06-16,50.62
2015-06-17,52.08
2015-06-18,52.38
2015-06-19,52.5
2015-06-22,51.96
2015-06-23,53.53
2015-06-24,53.03
2015-06-25,53.76
2015-06-26,53.42
2015-06-29,52.4
2015-06-30,53.65
2015-07-01,53.83
2015-07-02,56
2015-07-06,55.94
2015-07-07,53.58
2015-07-08,50.99
2015-07-09,51.58
2015-07-10,51.83
2015-07-13,52.43
2015-07-14,53.13
2015-07-15,52.63
2015-07-16,53.34
2015-07-17,54.93
2015-07-20,56.45
2015-07-21,53.35
2015-07-22,53.57
2015-07-23,53.44
2015-07-24,53.08
2015-07-27,50.6
2015-07-28,52.96
2015-07-29,52.76
2015-07-30,53.36
2015-07-31,53.23
2015-08-03,52
2015-08-04,53.26
2015-08-05,54.03
2015-08-06,49.23
2015-08-07,48.5
2015-08-10,48.23
2015-08-11,47.47
2015-08-12,47.63
2015-08-13,48.5
2015-08-14,48.63
2015-08-17,51
2015-08-18,52.14
2015-08-19,51.05
2015-08-20,48.44
2015-08-21,46.15
2015-08-24,43.77
2015-08-25,44.01
2015-08-26,44.97
2015-08-27,48.6
2015-08-28,49.7
2015-08-31,49.81
2015-09-01,47.73
2015-09-02,49.54
2015-09-03,49.11
2015-09-04,48.39
2015-09-08,49.63
2015-09-09,49.78
2015-09-10,49.7
2015-09-11,50.05
2015-09-14,50.64
2015-09-15,50.71
2015-09-16,52.45
2015-09-17,52.41
2015-09-18,52.12
2015-09-21,52.84
2015-09-22,52.19
2015-09-23,52.21
2015-09-24,52.62
2015-09-25,51.38
2015-09-28,49.69
2015-09-29,49.33
2015-09-30,49.68
2015-10-01,47.98
2015-10-02,49.51
2015-10-05,49.23
2015-10-06,48.29
2015-10-07,46.39
2015-10-08,45.34
2015-10-09,44.14
2015-10-12,43.12
2015-10-13,43.85
2015-10-14,43.38
2015-10-15,44.26
2015-10-16,45.4
2015-10-19,45.62
2015-10-20,42.61
2015-10-21,42.02
2015-10-22,42.34
2015-10-23,41.82
2015-10-26,43.05
2015-10-27,42.07
2015-10-28,42.59
2015-10-29,42.33
2015-10-30,41.39
2015-11-02,42.76
2015-11-03,41.67
2015-11-04,46.33
2015-11-05,46.35
2015-11-06,46.47
2015-11-09,45.07
2015-11-10,43.3
2015-11-11,43.82
2015-11-12,42.59
2015-11-13,41.44
2015-11-16,42.86
2015-11-17,42.8
2015-11-18,44.21
2015-11-19,44.36
2015-11-20,44
2015-11-23,43.55
2015-11-24,43.65
2015-11-25,45.93
2015-11-27,46.32
2015-11-30,46.05
2015-12-01,47.44
2015-12-02,46.4
2015-12-03,46.54
2015-12-04,46.08
2015-12-07,46.23
2015-12-08,45.34
2015-12-09,44.9
2015-12-10,45.41
2015-12-11,43.4
2015-12-14,43.72
2015-12-15,44.22
2015-12-16,46.9
2015-12-17,46.68
2015-12-18,46.09
2015-12-21,46.51
2015-12-22,45.99
2015-12-23,45.94
2015-12-24,46.11
2015-12-28,45.79
2015-12-29,47.44
2015-12-30,47.62
2015-12-31,48
2016-01-04,44.68
2016-01-05,44.69
2016-01-06,43.81
2016-01-07,43.13
2016-01-08,42.2
2016-01-11,41.57
2016-01-12,41.99
2016-01-13,40.06
2016-01-14,41.24
2016-01-15,41
2016-01-19,40.94
2016-01-20,39.74
2016-01-21,39.99
2016-01-22,40.51
2016-01-25,39.28
2016-01-26,38.71
2016-01-27,37.61
2016-01-28,37.94
2016-01-29,38.24
2016-02-01,39.39
2016-02-02,36.56
2016-02-03,34.7
2016-02-04,35.07
2016-02-05,32.52
2016-02-08,29.6
2016-02-09,29.65
2016-02-10,28.73
2016-02-11,30.09
2016-02-12,30.21
2016-02-16,31.03
2016-02-17,33.74
2016-02-18,33.35
2016-02-19,33.32
2016-02-22,35.55
2016-02-23,35.44
2016-02-24,35.8
2016-02-25,37.49
2016-02-26,38.07
2016-02-29,38.39
2016-03-01,37.27
2016-03-02,37.67
2016-03-03,39.15
2016-03-04,40.21
2016-03-07,41.06
2016-03-08,40.52
2016-03-09,41.74
2016-03-10,41.04
2016-03-11,41.5
2016-03-14,43.03
2016-03-15,43.67
2016-03-16,44.39
2016-03-17,45.28
2016-03-18,46.55
2016-03-21,47.66
2016-03-22,46.85
2016-03-23,44.52
2016-03-24,45.55
2016-03-28,46.05
2016-03-29,46.03
2016-03-30,45.38
2016-03-31,45.95
2016-04-01,47.52
2016-04-04,49.4
2016-04-05,51.09
2016-04-06,53.08
2016-04-07,51.44
2016-04-08,50.01
2016-04-11,49.98
2016-04-12,49.56
2016-04-13,50.91
2016-04-14,50.37
2016-04-15,50.9
2016-04-18,50.78
2016-04-19,49.47
2016-04-20,49.99
2016-04-21,49.66
2016-04-22,50.75
2016-04-25,50.36
2016-04-26,50.75
2016-04-27,50.29
2016-04-28,49.54
2016-04-29,48.15
2016-05-02,48.36
2016-05-03,46.46
2016-05-04,44.51
2016-05-05,42.31
2016-05-06,42.99
2016-05-09,41.78
2016-05-10,41.74
2016-05-11,41.79
2016-05-12,41.46
2016-05-13,41.52
2016-05-16,41.66
2016-05-17,40.93
2016-05-18,42.23
2016-05-19,43.04
2016-05-20,44.06
2016-05-23,43.24
2016-05-24,43.58
2016-05-25,43.92
2016-05-26,45.02
2016-05-27,44.61
2016-05-31,44.65
2016-06-01,43.91
2016-06-02,43.79
2016-06-03,43.8
2016-06-06,44.14
2016-06-07,46.47
2016-06-08,47.1
2016-06-09,45.87
2016-06-10,43.76
2016-06-13,43.57
2016-06-14,42.99
2016-06-15,43.54
2016-06-16,43.59
2016-06-17,43.09
2016-06-20,43.94
2016-06-21,43.92
2016-06-22,39.33
2016-06-23,39.28
2016-06-24,38.63
2016-06-27,39.71
2016-06-28,40.36
2016-06-29,42.04
2016-06-30,42.46
2016-07-01,43.3
2016-07-05,42.8
2016-07-06,42.89
2016-07-07,43.19
2016-07-08,43.36
2016-07-11,44.96
2016-07-12,44.93
2016-07-13,44.51
2016-07-14,44.31
2016-07-15,44.08
2016-07-18,45.25
2016-07-19,45.05
2016-07-20,45.67
2016-07-21,44.1
2016-07-22,44.45
2016-07-25,46
2016-07-26,45.9
2016-07-27,45.7
2016-07-28,46.12
2016-07-29,46.96
2016-08-01,46
2016-08-02,45.44
2016-08-03,45.16
2016-08-04,46.12
2016-08-05,46.01
2016-08-08,45.23
2016-08-09,45.82
2016-08-10,45.13
2016-08-11,44.98
2016-08-12,45.12
2016-08-15,45.12
2016-08-16,44.72
2016-08-17,44.65
2016-08-18,44.7
2016-08-19,45
2016-08-22,44.59
2016-08-23,44.97
2016-08-24,44.52
2016-08-25,44.19
2016-08-26,44
2016-08-29,43.04
2016-08-30,42.27
2016-08-31,42.4
2016-09-01,40.15
2016-09-02,39.56
2016-09-06,40.57
2016-09-07,40.34
2016-09-08,39.47
2016-09-09,38.89
2016-09-12,39.66
2016-09-13,39.21
2016-09-14,39.28
2016-09-15,40.08
2016-09-16,41.08
2016-09-19,41.27
2016-09-20,40.93
2016-09-21,41.04
2016-09-22,41.29
2016-09-23,41.49
2016-09-26,41.8
2016-09-27,41.16
2016-09-28,41.25
2016-09-29,40.14
2016-09-30,40.81
2016-10-03,42.74
2016-10-04,42.28
2016-10-05,41.69
2016-10-06,40.2
2016-10-07,39.32
2016-10-10,40.19
2016-10-11,40.02
2016-10-12,40.3
2016-10-13,40.05
2016-10-14,39.3
2016-10-17,38.79
2016-10-18,39.82
2016-10-19,40.71
2016-10-20,39.82
2016-10-21,40.02
2016-10-24,40.55
2016-10-25,40.47
2016-10-26,40.45
2016-10-27,40.8
2016-10-28,39.99
2016-10-31,39.55
2016-11-01,38.16
2016-11-02,37.6
2016-11-03,37.48
2016-11-04,38.11
2016-11-07,38.64
2016-11-08,38.99
2016-11-09,38.01
2016-11-10,37.07
2016-11-11,37.71
2016-11-14,36.29
2016-11-15,36.75
2016-11-16,36.79
2016-11-17,37.73
2016-11-18,37
2016-11-21,36.9
2016-11-22,38.23
2016-11-23,38.63
2016-11-25,39.33
2016-11-28,39.22
2016-11-29,37.91
2016-11-30,37.88
2016-12-01,36.38
2016-12-02,36.29
2016-12-05,37.36
2016-12-06,37.17
2016-12-07,38.63
2016-12-08,38.46
2016-12-09,38.44
2016-12-12,38.49
2016-12-13,39.63
2016-12-14,39.74
2016-12-15,39.52
2016-12-16,40.5
2016-12-19,40.55
2016-12-20,41.76
2016-12-21,41.54
2016-12-22,41.69
2016-12-23,42.67
2016-12-27,43.91
2016-12-28,43.95
2016-12-29,42.94
2016-12-30,42.74
2017-01-03,43.4
2017-01-04,45.4
2017-01-05,45.35
2017-01-06,45.8
2017-01-09,46.26
2017-01-10,45.97
2017-01-11,45.95
2017-01-12,45.92
2017-01-13,47.55
2017-01-17,47.12
2017-01-18,47.67
2017-01-19,48.75
2017-01-20,48.95
2017-01-23,49.78
2017-01-24,50.92
2017-01-25,50.89
2017-01-26,50.5
2017-01-27,50.59
2017-01-30,50.13
2017-01-31,50.39
2017-02-01,49.85
2017-02-02,50.31
2017-02-03,50.27
2017-02-06,51.55
2017-02-07,51.5
2017-02-08,52.42
2017-02-09,53.84
2017-02-10,53.85
2017-02-13,56.12
2017-02-14,56.2
2017-02-15,55.95
2017-02-16,53.79
2017-02-17,54.45
2017-02-21,55.48
2017-02-22,54.7
2017-02-23,51.2
2017-02-24,51.4
2017-02-27,49.25
2017-02-28,50
2017-03-01,50
2017-03-02,50.1
2017-03-03,50.31
2017-03-06,50.24
2017-03-07,49.72
2017-03-08,49.37
2017-03-09,48.98
2017-03-10,48.74
2017-03-13,49.23
2017-03-14,51.6
2017-03-15,51.15
2017-03-16,52.41
2017-03-17,52.3
2017-03-20,52.38
2017-03-21,50.14
2017-03-22,51
2017-03-23,50.96
2017-03-24,52.63
2017-03-27,54.04
2017-03-28,55.49
2017-03-29,55.48
2017-03-30,55.58
2017-03-31,55.66
2017-04-03,59.7
2017-04-04,60.74
2017-04-05,59
2017-04-06,59.74
2017-04-07,60.51
2017-04-10,62.48
2017-04-11,61.74
2017-04-12,59.37
2017-04-13,60.8
2017-04-17,60.29
2017-04-18,60.05
2017-04-19,61.1
2017-04-20,60.5
2017-04-21,61.12
2017-04-24,61.61
2017-04-25,62.76
2017-04-26,62.03
2017-04-27,61.73
2017-04-28,62.81
2017-05-01,64.57
2017-05-02,63.78
2017-05-03,62.2
2017-05-04,59.09
2017-05-05,61.67
2017-05-08,61.44
2017-05-09,64.25
2017-05-10,65.04
2017-05-11,64.62
2017-05-12,64.96
2017-05-15,63.18
2017-05-16,63.4
2017-05-17,61.22
2017-05-18,62.61
2017-05-19,62.17
2017-05-22,62.07
2017-05-23,60.77
2017-05-24,62.04
2017-05-25,63.37
2017-05-26,65.03
2017-05-30,67.02
2017-05-31,68.2
2017-06-01,68.07
2017-06-02,67.97
2017-06-05,69.46
2017-06-06,70.57
2017-06-07,71.93
2017-06-08,74
2017-06-09,71.46
2017-06-12,71.8
2017-06-13,75.19
2017-06-14,76.13
2017-06-15,75.07
2017-06-16,74.28
2017-06-19,73.96
2017-06-20,74.45
2017-06-21,75.28
2017-06-22,76.52
2017-06-23,76.69
2017-06-26,75.5
2017-06-27,72.47
2017-06-28,74.25
2017-06-29,72.15
2017-06-30,72.32
2017-07-03,70.52
2017-07-05,65.42
2017-07-06,61.77
2017-07-07,62.64
2017-07-10,63.21
2017-07-11,65.44
2017-07-12,65.9
2017-07-13,64.68
2017-07-14,65.56
2017-07-17,63.91
2017-07-18,65.65
2017-07-19,65.05
2017-07-20,65.98
2017-07-21,65.68
2017-07-24,68.5
2017-07-25,67.92
2017-07-26,68.77
2017-07-27,66.89
2017-07-28,67.01
2017-07-31,64.69
2017-08-01,63.91
2017-08-02,65.18
2017-08-03,69.42
2017-08-04,71.38
2017-08-07,71.03
2017-08-08,73.04
2017-08-09,72.71
2017-08-10,71.08
2017-08-11,71.57
2017-08-14,72.76
2017-08-15,72.47
2017-08-16,72.58
2017-08-17,70.38
2017-08-18,69.49
2017-08-21,67.57
2017-08-22,68.27
2017-08-23,70.55
2017-08-24,70.59
2017-08-25,69.61
2017-08-28,69.13
2017-08-29,69.47
2017-08-30,70.64
2017-08-31,71.18
2017-09-01,71.08
2017-09-05,69.92
2017-09-06,68.91
2017-09-07,70.12
2017-09-08,68.68
2017-09-11,72.74
2017-09-12,72.55
2017-09-13,73.25
2017-09-14,75.53
2017-09-15,75.96
2017-09-18,77
2017-09-19,75.02
2017-09-20,74.78
2017-09-21,73.3
2017-09-22,70.22
2017-09-25,69
2017-09-26,69.05
2017-09-27,68.19
2017-09-28,67.92
2017-09-29,68.22
2017-10-02,68.31
2017-10-03,69.63
2017-10-04,71
2017-10-05,71.07
2017-10-06,71.38
2017-10-09,68.59
2017-10-10,71.12
2017-10-11,70.92
2017-10-12,71.14
2017-10-13,71.11
2017-10-16,70.12
2017-10-17,71.15
2017-10-18,71.93
2017-10-19,70.36
2017-10-20,69.02
2017-10-23,67.4
2017-10-24,67.47
2017-10-25,65.17
2017-10-26,65.23
2017-10-27,64.17
2017-10-30,64.02
2017-10-31,66.31
2017-11-01,64.22
2017-11-02,59.85
2017-11-03,61.22
2017-11-06,60.56
2017-11-07,61.21
2017-11-08,60.88
2017-11-09,60.6
2017-11-10,60.6
2017-11-13,63.08
2017-11-14,61.74
2017-11-15,62.26
2017-11-16,62.5
2017-11-17,63.01
2017-11-20,61.75
2017-11-21,63.56
2017-11-22,62.52
2017-11-24,63.11
2017-11-27,63.36
2017-11-28,63.51
2017-11-29,61.51
2017-11-30,61.77
2017-12-01,61.31
2017-12-04,61.04
2017-12-05,60.74
2017-12-06,62.65
2017-12-07,62.25
2017-12-08,63.03
2017-12-11,65.78
2017-12-12,68.21
2017-12-13,67.81
2017-12-14,67.58
2017-12-15,68.69
2017-12-18,67.77
2017-12-19,66.22
2017-12-20,65.8
2017-12-21,66.33
2017-12-22,65.04
2017-12-26,63.46
2017-12-27,62.33
2017-12-28,63.07
2017-12-29,62.27
2018-01-02,64.11
2018-01-03,63.45
2018-01-04,62.92
2018-01-05,63.32
2018-01-08,67.28
2018-01-09,66.74
2018-01-10,66.96
2018-01-11,67.59
2018-01-12,67.24
2018-01-16,68.01
2018-01-17,69.43
2018-01-18,68.91
2018-01-19,70
2018-01-22,70.31
2018-01-23,70.56
2018-01-24,69.18
2018-01-25,67.53
2018-01-26,68.57
2018-01-29,69.91
2018-01-30,69.16
2018-01-31,70.86
2018-02-01,69.85
2018-02-02,68.75
2018-02-05,66.63
2018-02-06,66.79
2018-02-07,69
2018-02-08,63.05
2018-02-09,62.08
2018-02-12,63.15
2018-02-13,64.73
2018-02-14,64.46
2018-02-15,66.81
2018-02-16,67.1
2018-02-20,66.95
2018-02-21,66.66
2018-02-22,69.23
2018-02-23,70.41
2018-02-26,71.48
2018-02-27,70.2
2018-02-28,68.61
2018-03-01,66.19
2018-03-02,67.02
2018-03-05,66.67
2018-03-06,65.64
2018-03-07,66.46
2018-03-08,65.82
2018-03-09,65.43
2018-03-12,69.1
2018-03-13,68.37
2018-03-14,65.33
2018-03-15,65.12
2018-03-16,64.27
2018-03-19,62.71
2018-03-20,62.11
2018-03-21,63.31
2018-03-22,61.82
2018-03-23,60.31
2018-03-26,60.84
2018-03-27,55.84
2018-03-28,51.56
2018-03-29,53.23
2018-04-02,50.5
2018-04-03,53.51
2018-04-04,57.39
2018-04-05,61.14
2018-04-06,59.86
2018-04-09,57.93
2018-04-10,60.94
2018-04-11,60.19
2018-04-12,58.82
2018-04-13,60.07
2018-04-16,58.24
2018-04-17,58.24
2018-04-18,58.67
2018-04-19,60.02
2018-04-20,58.05
2018-04-23,56.67
2018-04-24,56.69
2018-04-25,56.14
2018-04-26,57.1
2018-04-27,58.82
2018-04-30,58.78
2018-05-01,59.98
2018-05-02,60.23
2018-05-03,56.89
2018-05-04,58.82
2018-05-07,60.55
2018-05-08,60.39
2018-05-09,61.37
2018-05-10,61
2018-05-11,60.21
2018-05-14,58.39
2018-05-15,56.84
2018-05-16,57.3
2018-05-17,56.91
2018-05-18,56.91
2018-05-21,56.9
2018-05-22,55
2018-05-23,55.81
2018-05-24,55.57
2018-05-25,55.77
2018-05-29,56.75
2018-05-30,58.34
2018-05-31,56.95
2018-06-01,58.36
2018-06-04,59.35
2018-06-05,58.23
2018-06-06,63.9
2018-06-07,63.22
2018-06-08,63.53
2018-06-11,66.42
2018-06-12,68.55
2018-06-13,68.96
2018-06-14,71.54
2018-06-15,71.63
2018-06-18,74.17
2018-06-19,70.51
2018-06-20,72.44
2018-06-21,69.5
2018-06-22,66.73
2018-06-25,66.6
2018-06-26,68.4
2018-06-27,68.9
2018-06-28,69.99
2018-06-29,68.59
2018-07-02,67.01
2018-07-03,62.17
2018-07-05,61.83
2018-07-06,61.78
2018-07-09,63.7
2018-07-10,64.49
2018-07-11,63.79
2018-07-12,63.34
2018-07-13,63.77
2018-07-16,62.02
2018-07-17,64.54
2018-07-18,64.77
2018-07-19,64.05
2018-07-20,62.72
2018-07-23,60.64
2018-07-24,59.49
2018-07-25,61.75
2018-07-26,61.33
2018-07-27,59.44
2018-07-30,58.03
2018-07-31,59.63
2018-08-01,60.17
2018-08-02,69.91
2018-08-03,69.63
2018-08-06,68.4
2018-08-07,75.91
2018-08-08,74.07
2018-08-09,70.49
2018-08-10,71.1
2018-08-13,71.28
2018-08-14,69.53
2018-08-15,67.74
2018-08-16,67.09
2018-08-17,61.1
2018-08-20,61.69
2018-08-21,64.38
2018-08-22,64.33
2018-08-23,64.02
2018-08-24,64.56
2018-08-27,63.85
2018-08-28,62.37
2018-08-29,61
2018-08-30,60.63
2018-08-31,60.33
2018-09-04,57.79
2018-09-05,56.15
2018-09-06,56.19
2018-09-07,52.65
2018-09-10,57.1
2018-09-11,55.89
2018-09-12,58.11
2018-09-13,57.89
2018-09-14,59.04
2018-09-17,58.97
2018-09-18,56.99
2018-09-19,59.8
2018-09-20,59.67
2018-09-21,59.82
2018-09-24,59.94
2018-09-25,60.2
2018-09-26,61.92
2018-09-27,61.5
2018-09-28,52.95
2018-10-01,62.14
2018-10-02,60.2
2018-10-03,58.96
2018-10-04,56.37
2018-10-05,52.39
2018-10-08,50.11
2018-10-09,52.56
2018-10-10,51.38
2018-10-11,50.45
2018-10-12,51.76
2018-10-15,51.92
2018-10-16,55.32
2018-10-17,54.36
2018-10-18,52.78
2018-10-19,52
2018-10-22,52.19
2018-10-23,58.83
2018-10-24,57.7
2018-10-25,62.97
2018-10-26,66.18
2018-10-29,66.97
2018-10-30,65.98
2018-10-31,67.46
2018-11-01,68.86
2018-11-02,69.28
2018-11-05,68.28
2018-11-06,68.21
2018-11-07,69.63
2018-11-08,70.28
2018-11-09,70.1
2018-11-12,66.26
2018-11-13,67.75
2018-11-14,68.8
2018-11-15,69.69
2018-11-16,70.86
2018-11-19,70.69
2018-11-20,69.5
2018-11-21,67.64
2018-11-23,65.17
2018-11-26,69.2
2018-11-27,68.78
2018-11-28,69.57
2018-11-29,68.23
2018-11-30,70.1
2018-12-03,71.7
2018-12-04,71.94
2018-12-06,72.61
2018-12-07,71.59
2018-12-10,73.03
2018-12-11,73.35
2018-12-12,73.32
2018-12-13,75.36
2018-12-14,73.14
2018-12-17,69.68
2018-12-18,67.41
2018-12-19,66.59
2018-12-20,63.08
2018-12-21,63.95
2018-12-24,59.08
2018-12-26,65.22
2018-12-27,63.23
2018-12-28,66.77
2018-12-31,66.56
2019-01-02,62.02
2019-01-03,60.07
2019-01-04,63.54
2019-01-07,66.99
2019-01-08,67.07
2019-01-09,67.71
2019-01-10,68.99
2019-01-11,69.45
2019-01-14,66.88
2019-01-15,68.89
2019-01-16,69.21
2019-01-17,69.46
2019-01-18,60.45
2019-01-22,59.78
2019-01-23,57.52
2019-01-24,58.3
2019-01-25,59.41
2019-01-28,59.28
2019-01-29,59.49
2019-01-30,61.75
2019-01-31,61.4
2019-02-01,62.44
2019-02-04,62.58
2019-02-05,64.27
2019-02-06,63.44
2019-02-07,61.5
2019-02-08,61.16
2019-02-11,62.57
2019-02-12,62.36
2019-02-13,61.63
2019-02-14,60.75
2019-02-15,61.58
2019-02-19,61.13
2019-02-20,60.51
2019-02-21,58.25
2019-02-22,58.94
2019-02-25,59.75
2019-02-26,59.57
2019-02-27,62.95
2019-02-28,63.98
2019-03-01,58.96
2019-03-04,57.07
2019-03-05,55.31
2019-03-06,55.25
2019-03-07,55.32
2019-03-08,56.83
2019-03-11,58.18
2019-03-12,56.67
2019-03-13,57.79
2019-03-14,57.99
2019-03-15,55.09
2019-03-18,53.9
2019-03-19,53.49
2019-03-20,54.72
2019-03-21,54.8
2019-03-22,52.91
2019-03-25,52.08
2019-03-26,53.55
2019-03-27,54.97
2019-03-28,55.72
2019-03-29,55.97
2019-04-01,57.84
2019-04-02,57.18
2019-04-03,58.36
2019-04-04,53.56
2019-04-05,54.99
2019-04-08,54.64
2019-04-09,54.46
2019-04-10,55.21
2019-04-11,53.68
2019-04-12,53.54
2019-04-15,53.28
2019-04-16,54.67
2019-04-17,54.25
2019-04-18,54.65
2019-04-22,52.55
2019-04-23,52.78
2019-04-24,51.73
2019-04-25,49.53
2019-04-26,47.03
2019-04-29,48.29
2019-04-30,47.74
